MWA_XRP_EUR,2017-10-04,0.17289882,0.18514573,0.17220813,0.1819201,17513893.96313621,0.17729881,0.17654995
MWA_XRP_EUR,2017-10-05,0.18164221,0.20778494,0.18164221,0.20201106,40573686.73064776,0.19570129,0.19455160000000002
MWA_XRP_EUR,2017-10-06,0.20269891,0.208794,0.19808004,0.19808004,21501015.42247563,0.2025,0.20251127
MWA_XRP_EUR,2017-10-07,0.19825761,0.20465735,0.19792775,0.2034471,8614320.136117099,0.19991063,0.20008134
MWA_XRP_EUR,2017-10-08,0.20367261,0.2362433,0.20297003,0.2357165,38773944.06983112,0.21995411,0.21482342
MWA_XRP_EUR,2017-10-09,0.23569258,0.23569258,0.20105267,0.21021153,48978273.38229808,0.22400093,0.22475649
MWA_XRP_EUR,2017-10-10,0.21084743,0.2246679,0.20300921,0.21833481,28896540.40246965,0.21290162,0.21327814
MWA_XRP_EUR,2017-10-11,0.21826214,0.22502085,0.21685929999999998,0.22190621,13565665.92310963,0.22036285,0.22044937
MWA_XRP_EUR,2017-10-12,0.22260558,0.22338608,0.20685103,0.20703459,27151438.34162555,0.21492232,0.21583768
MWA_XRP_EUR,2017-10-13,0.20604502,0.22348024,0.19666558,0.21731759,33984747.55834954,0.20951999,0.20949346
MWA_XRP_EUR,2017-10-14,0.21832725,0.22408834,0.21385884,0.21545029,14564923.72219688,0.21907676,0.21888902
MWA_XRP_EUR,2017-10-15,0.21499749999999998,0.22785786,0.21186376,0.22418911,20991343.37686745,0.21930597,0.21876232
MWA_XRP_EUR,2017-10-16,0.22322695,0.24938369999999999,0.21467226,0.2177373,65966402.59617717,0.22789903,0.22833816
MWA_XRP_EUR,2017-10-17,0.21825820000000004,0.22399647,0.18532046,0.19129636,54278758.793756396,0.21340667,0.21236096
MWA_XRP_EUR,2017-10-18,0.19451809,0.20014844,0.17385301,0.1856119,45497761.03706096,0.18923567,0.18926453
MWA_XRP_EUR,2017-10-19,0.18485438,0.19377017,0.17492406,0.18118531,29613816.05286534,0.18128216,0.18123699999999998
MWA_XRP_EUR,2017-10-20,0.18236584,0.18898839,0.17446961,0.17648606,22135159.33556298,0.18158629999999998,0.18117673
MWA_XRP_EUR,2017-10-21,0.17647118,0.17795699,0.16802068,0.17744438,10516481.39228136,0.17319813,0.17278378
MWA_XRP_EUR,2017-10-22,0.17860145,0.17966363,0.16717897,0.17146877,3506760.52187907,0.17246795,0.17222392
MWA_XRP_EUR,2017-10-23,0.17149663,0.17205472,0.15981966,0.16467623,22562683.09612284,0.16401009,0.16552644
MWA_XRP_EUR,2017-10-24,0.16405158,0.18550091,0.15735420000000003,0.17498057,39030972.58525566,0.17645542,0.17585476
MWA_XRP_EUR,2017-10-25,0.17502963,0.17599723,0.16996762,0.17262789,15563614.87556979,0.17299822,0.17277054
MWA_XRP_EUR,2017-10-26,0.17227717,0.17614187,0.17129427,0.17387774,9376286.30697112,0.17366419,0.17372611
MWA_XRP_EUR,2017-10-27,0.17401031,0.17507834,0.17246542,0.17386185,6355704.29707927,0.17405038,0.1740734
MWA_XRP_EUR,2017-10-28,0.17388883,0.17516223,0.17182577,0.17247193,6265571.40453373,0.17339079,0.17337017
MWA_XRP_EUR,2017-10-29,0.17218194,0.17507542,0.17044008,0.17324434,9459584.89663144,0.17269437,0.17261422
MWA_XRP_EUR,2017-10-30,0.17319554,0.17524217,0.17217211,0.1746819,9037887.9715556,0.17416603,0.17413541
MWA_XRP_EUR,2017-10-31,0.17440021,0.17503896,0.17106091,0.17106091,10237592.63349444,0.17364728,0.17365799
MWA_XRP_EUR,2017-11-01,0.17091997,0.17268943,0.16489615,0.16496081,16213221.42747234,0.16954959,0.16978129
MWA_XRP_EUR,2017-11-02,0.16521629,0.17546518,0.15523188,0.17467717,31315371.97047098,0.16332794,0.16310614
MWA_XRP_EUR,2017-11-03,0.17193942,0.18742820000000002,0.16781833,0.17894112,36396038.28619536,0.17751474,0.17761804
MWA_XRP_EUR,2017-11-04,0.17921868,0.17961116,0.17335492,0.17383512,9138413.19693521,0.17573307,0.17552885
MWA_XRP_EUR,2017-11-05,0.17352423,0.17545477,0.17127912,0.17327596,5258491.28797447,0.17349706,0.17339283
MWA_XRP_EUR,2017-11-06,0.17255888,0.17948888,0.17187808,0.17539481,16140337.66094569,0.1760131,0.17531484
MWA_XRP_EUR,2017-11-07,0.17534936,0.17944213,0.17323015,0.1782382,10605910.63348605,0.17535711,0.17545049
MWA_XRP_EUR,2017-11-08,0.17823789,0.19348935,0.17602102,0.18879351,27859626.55650692,0.18258463,0.18130911
MWA_XRP_EUR,2017-11-09,0.18871263,0.19306896,0.18541964,0.18797999,27545178.180526,0.18964567,0.18970097
MWA_XRP_EUR,2017-11-10,0.18843419,0.18915723,0.17263579,0.17542153,29594763.04765402,0.18173287,0.18190057
MWA_XRP_EUR,2017-11-11,0.17579352,0.18231391,0.17160455,0.17792217,18726893.61918031,0.17758706,0.17759428
MWA_XRP_EUR,2017-11-12,0.17792198,0.17817595,0.16236377,0.16671324,42755814.32824566,0.16945222,0.16999944
MWA_XRP_EUR,2017-11-13,0.16817692,0.17458282,0.16620674,0.17333049,21911751.67957934,0.17093433,0.17141547
MWA_XRP_EUR,2017-11-14,0.17409532,0.18013636,0.17353941,0.1757892,16406379.28072804,0.17629848,0.17626813
